Australian,Airline,InFlights,OutFlights,Year
Adelaide,Jetstar,30.0,26.0,2020
Adelaide,Malaysia Airlines,15.0,16.0,2020
Adelaide,Malindo Air,9.0,10.0,2020
Adelaide,Qatar Airways,20.0,20.0,2020
Adelaide,Singapore Airlines,23.0,24.0,2020
Avalon,AirAsia X,36.0,37.0,2020
Avalon,Citilink Indonesia,1.0,1.0,2020
Brisbane,Air Caledonie,8.0,8.0,2020
Brisbane,Air Canada,25.0,27.0,2020
Brisbane,Air New Zealand,101.0,102.0,2020
Brisbane,Air Niugini,31.0,30.0,2020
Brisbane,Air Vanuatu,11.0,8.0,2020
Brisbane,Cathay Pacific Airways,12.0,13.0,2020
Brisbane,China Airlines,41.0,41.0,2020
Brisbane,Emirates,52.0,52.0,2020
Brisbane,Etihad Airways,20.0,20.0,2020
Brisbane,Eva Air,9.0,9.0,2020
Brisbane,Fiji Airways,17.0,17.0,2020
Brisbane,Hawaiian Airlines,10.0,10.0,2020
Brisbane,Jetstar,24.0,24.0,2020
Brisbane,Korean Air,5.0,5.0,2020
Brisbane,Malaysia Airlines,11.0,12.0,2020
Brisbane,Malindo Air,10.0,10.0,2020
Brisbane,Nauru Airlines,9.0,8.0,2020
Brisbane,Philippine Airlines,15.0,15.0,2020
Brisbane,Qantas Airways,192.0,191.0,2020
Brisbane,Qatar Airways,2.0,2.0,2020
Brisbane,Royal Brunei Airlines,13.0,13.0,2020
Brisbane,Samoa Airways,3.0,3.0,2020
Brisbane,Singapore Airlines,76.0,77.0,2020
Brisbane,Solomon Airlines,18.0,18.0,2020
Brisbane,Thai AirAsia X,8.0,9.0,2020
Brisbane,Thai Airways International,14.0,14.0,2020
Brisbane,Virgin Australia,234.0,227.0,2020
Cairns,Air Niugini,37.0,35.0,2020
Cairns,Jetstar,52.0,51.0,2020
Cairns,Qantas Airways,15.0,17.0,2020
Cairns,Silk Air,17.0,17.0,2020
Canberra,Qatar Airways,24.0,24.0,2020
Canberra,Singapore Airlines,19.0,19.0,2020
Darwin,Jetstar,15.0,15.0,2020
Darwin,Jetstar Asia,13.0,14.0,2020
Darwin,Qantas Airways,5.0,3.0,2020
Darwin,Silk Air,13.0,13.0,2020
Gold Coast,Air New Zealand,21.0,21.0,2020
Gold Coast,AirAsia X,9.0,10.0,2020
Gold Coast,Jetstar,77.0,77.0,2020
Gold Coast,Scoot Tigerair,9.0,9.0,2020
Gold Coast,Virgin Australia,21.0,21.0,2020
Melbourne,Air Caledonie,5.0,5.0,2020
Melbourne,Air Canada,14.0,15.0,2020
Melbourne,Air China,4.0,4.0,2020
Melbourne,Air India,9.0,9.0,2020
Melbourne,Air New Zealand,132.0,131.0,2020
Melbourne,Air Vanuatu,7.0,7.0,2020
Melbourne,Cathay Pacific Airways,41.0,41.0,2020
Melbourne,Cebu Pacific Air,6.0,6.0,2020
Melbourne,China Airlines,13.0,13.0,2020
Melbourne,China Eastern Airlines,25.0,25.0,2020
Melbourne,China Southern Airlines,28.0,28.0,2020
Melbourne,Emirates,70.0,70.0,2020
Melbourne,Etihad Airways,42.0,42.0,2020
Melbourne,Fiji Airways,15.0,15.0,2020
Melbourne,Garuda Indonesia,38.0,38.0,2020
Melbourne,Japan Airlines,20.0,20.0,2020
Melbourne,Jetstar,148.0,143.0,2020
Melbourne,LATAM Airlines,11.0,12.0,2020
Melbourne,Malaysia Airlines,43.0,46.0,2020
Melbourne,Malindo Air,17.0,17.0,2020
Melbourne,Philippine Airlines,14.0,14.0,2020
Melbourne,Qantas Airways,303.0,303.0,2020
Melbourne,Qatar Airways,35.0,35.0,2020
Melbourne,Royal Brunei Airlines,24.0,26.0,2020
Melbourne,Scoot Tigerair,20.0,20.0,2020
Melbourne,Singapore Airlines,118.0,120.0,2020
Melbourne,SriLankan Airlines,25.0,25.0,2020
Melbourne,Thai Airways International,47.0,48.0,2020
Melbourne,United Airlines,21.0,23.0,2020
Melbourne,Vietnam Airlines,21.0,21.0,2020
Melbourne,Virgin Australia,101.0,99.0,2020
Melbourne,Xiamen Airlines,5.0,5.0,2020
Norfolk Island,Air Chathams,3.0,3.0,2020
Perth,Air Mauritius,7.0,7.0,2020
Perth,Air New Zealand,32.0,33.0,2020
Perth,AirAsia X,19.0,19.0,2020
Perth,All Nippon Airways,27.0,27.0,2020
Perth,Batik Air Indonesia,14.0,15.0,2020
Perth,Cathay Pacific Airways,12.0,13.0,2020
Perth,Citilink Indonesia,12.0,12.0,2020
Perth,Emirates,24.0,24.0,2020
Perth,Garuda Indonesia,38.0,38.0,2020
Perth,Indonesia AirAsia,60.0,60.0,2020
Perth,Jetstar,60.0,55.0,2020
Perth,Malaysia Airlines,34.0,35.0,2020
Perth,Malindo Air,19.0,19.0,2020
Perth,Qantas Airways,53.0,52.0,2020
Perth,Qatar Airways,31.0,31.0,2020
Perth,Scoot Tigerair,19.0,19.0,2020
Perth,Singapore Airlines,70.0,71.0,2020
Perth,South African Airways,19.0,18.0,2020
Perth,Thai Airways International,23.0,23.0,2020
Port Hedland,Virgin Australia,2.0,2.0,2020
Sydney,Air Caledonie,13.0,15.0,2020
Sydney,Air Canada,29.0,29.0,2020
Sydney,Air China,5.0,5.0,2020
Sydney,Air India,16.0,16.0,2020
Sydney,Air New Zealand,183.0,181.0,2020
Sydney,Air Niugini,6.0,6.0,2020
Sydney,Air Vanuatu,15.0,14.0,2020
Sydney,AirAsia X,19.0,20.0,2020
Sydney,All Nippon Airways,30.0,30.0,2020
Sydney,American Airlines,18.0,18.0,2020
Sydney,Asiana Airlines,5.0,7.0,2020
Sydney,British Airways,31.0,31.0,2020
Sydney,Cathay Pacific Airways,51.0,51.0,2020
Sydney,Cebu Pacific Air,9.0,10.0,2020
Sydney,China Airlines,24.0,24.0,2020
Sydney,China Eastern Airlines,24.0,23.0,2020
Sydney,China Southern Airlines,28.0,28.0,2020
Sydney,Delta Air Lines,19.0,19.0,2020
Sydney,Emirates,94.0,95.0,2020
Sydney,Etihad Airways,49.0,49.0,2020
Sydney,Fiji Airways,40.0,41.0,2020
Sydney,Garuda Indonesia,33.0,33.0,2020
Sydney,Hawaiian Airlines,16.0,16.0,2020
Sydney,Japan Airlines,31.0,31.0,2020
Sydney,Jetstar,102.0,100.0,2020
Sydney,Korean Air,9.0,9.0,2020
Sydney,LATAM Airlines,26.0,25.0,2020
Sydney,Malaysia Airlines,49.0,50.0,2020
Sydney,Malindo Air,15.0,15.0,2020
Sydney,Philippine Airlines,16.0,16.0,2020
Sydney,Qantas Airways,589.0,582.0,2020
Sydney,Qatar Airways,61.0,61.0,2020
Sydney,Samoa Airways,4.0,4.0,2020
Sydney,Scoot Tigerair,18.0,18.0,2020
Sydney,Singapore Airlines,102.0,104.0,2020
Sydney,Thai Airways International,26.0,26.0,2020
Sydney,United Airlines,67.0,71.0,2020
Sydney,Vietnam Airlines,30.0,29.0,2020
Sydney,Virgin Australia,193.0,187.0,2020
Sydney,Xiamen Airlines,11.0,12.0,2020
Brisbane,Air New Zealand,9.0,9.0,2020
Brisbane,Air Niugini,15.0,6.0,2020
Brisbane,China Airlines,9.0,9.0,2020
Brisbane,Fiji Airways,1.0,1.0,2020
Brisbane,Nauru Airlines,2.0,1.0,2020
Brisbane,Philippine Airlines,2.0,1.0,2020
Brisbane,Qantas Airways,14.0,13.0,2020
Brisbane,Qatar Airways,14.0,14.0,2020
Brisbane,Solomon Airlines,2.0,0.0,2020
Brisbane,Virgin Australia,7.0,10.0,2020
Cairns,Air Niugini,9.0,3.0,2020
Melbourne,Air New Zealand,8.0,8.0,2020
Melbourne,China Airlines,3.0,2.0,2020
Melbourne,Etihad Airways,15.0,15.0,2020
Melbourne,Fiji Airways,0.0,1.0,2020
Melbourne,Garuda Indonesia,6.0,6.0,2020
Melbourne,LATAM Airlines,1.0,1.0,2020
Melbourne,Malaysia Airlines,4.0,4.0,2020
Melbourne,Philippine Airlines,2.0,2.0,2020
Melbourne,Qantas Airways,16.0,16.0,2020
Melbourne,Qatar Airways,38.0,39.0,2020
Melbourne,Royal Brunei Airlines,5.0,8.0,2020
Melbourne,SriLankan Airlines,3.0,0.0,2020
Melbourne,United Airlines,1.0,0.0,2020
Melbourne,Vietnam Airlines,1.0,0.0,2020
Perth,Citilink Indonesia,4.0,4.0,2020
Perth,Garuda Indonesia,6.0,6.0,2020
Perth,Malaysia Airlines,3.0,3.0,2020
Perth,Qantas Airways,3.0,3.0,2020
Perth,Qatar Airways,30.0,30.0,2020
Perth,Scoot Tigerair,12.0,12.0,2020
Sydney,Air Caledonie,7.0,6.0,2020
Sydney,Air Canada,4.0,6.0,2020
Sydney,Air New Zealand,16.0,15.0,2020
Sydney,All Nippon Airways,19.0,20.0,2020
Sydney,Asiana Airlines,0.0,8.0,2020
Sydney,British Airways,7.0,9.0,2020
Sydney,Cathay Pacific Airways,10.0,9.0,2020
Sydney,Cebu Pacific Air,0.0,1.0,2020
Sydney,China Airlines,21.0,21.0,2020
Sydney,China Eastern Airlines,4.0,5.0,2020
Sydney,China Southern Airlines,4.0,4.0,2020
Sydney,Fiji Airways,1.0,1.0,2020
Sydney,Garuda Indonesia,8.0,8.0,2020
Sydney,Korean Air,0.0,7.0,2020
Sydney,LATAM Airlines,4.0,6.0,2020
Sydney,Malaysia Airlines,2.0,2.0,2020
Sydney,Philippine Airlines,2.0,2.0,2020
Sydney,Qantas Airways,0.0,1.0,2020
Sydney,Qatar Airways,43.0,44.0,2020
Sydney,Singapore Airlines,12.0,12.0,2020
Sydney,Thai Airways International,1.0,1.0,2020
Sydney,United Airlines,30.0,30.0,2020
Sydney,Vietnam Airlines,1.0,0.0,2020
Sydney,Xiamen Airlines,5.0,4.0,2020
Brisbane,Air New Zealand,9.0,9.0,2020
Brisbane,Air Niugini,22.0,22.0,2020
Brisbane,China Airlines,2.0,2.0,2020
Brisbane,Nauru Airlines,3.0,3.0,2020
Brisbane,Qantas Airways,15.0,13.0,2020
Brisbane,Qatar Airways,5.0,5.0,2020
Brisbane,Solomon Airlines,1.0,1.0,2020
Brisbane,Virgin Australia,3.0,4.0,2020
Cairns,Air Niugini,8.0,8.0,2020
Cairns,Qantas Airways,0.0,5.0,2020
Melbourne,Air India,4.0,4.0,2020
Melbourne,Air New Zealand,9.0,9.0,2020
Melbourne,China Airlines,2.0,3.0,2020
Melbourne,Emirates,5.0,5.0,2020
Melbourne,Etihad Airways,8.0,7.0,2020
Melbourne,Garuda Indonesia,6.0,6.0,2020
Melbourne,Malaysia Airlines,2.0,2.0,2020
Melbourne,Philippine Airlines,1.0,1.0,2020
Melbourne,Qantas Airways,20.0,22.0,2020
Melbourne,Qatar Airways,30.0,30.0,2020
Melbourne,Royal Brunei Airlines,3.0,9.0,2020
Melbourne,SriLankan Airlines,6.0,6.0,2020
Melbourne,Thai Airways International,1.0,1.0,2020
Perth,Citilink Indonesia,5.0,5.0,2020
Perth,Garuda Indonesia,2.0,2.0,2020
Perth,Malaysia Airlines,1.0,1.0,2020
Perth,Qantas Airways,7.0,8.0,2020
Perth,Qatar Airways,16.0,16.0,2020
Perth,Scoot Tigerair,14.0,14.0,2020
Sydney,Air Caledonie,1.0,1.0,2020
Sydney,Air India,3.0,3.0,2020
Sydney,Air New Zealand,14.0,13.0,2020
Sydney,Air Niugini,0.0,2.0,2020
Sydney,All Nippon Airways,13.0,13.0,2020
Sydney,Asiana Airlines,4.0,4.0,2020
Sydney,Cathay Pacific Airways,10.0,11.0,2020
Sydney,China Airlines,3.0,3.0,2020
Sydney,China Eastern Airlines,4.0,4.0,2020
Sydney,China Southern Airlines,5.0,5.0,2020
Sydney,Emirates,4.0,4.0,2020
Sydney,Etihad Airways,1.0,1.0,2020
Sydney,Fiji Airways,6.0,6.0,2020
Sydney,Garuda Indonesia,4.0,4.0,2020
Sydney,Korean Air,0.0,4.0,2020
Sydney,LATAM Airlines,1.0,0.0,2020
Sydney,Malaysia Airlines,1.0,1.0,2020
Sydney,Philippine Airlines,1.0,1.0,2020
Sydney,Qatar Airways,31.0,31.0,2020
Sydney,Singapore Airlines,30.0,13.0,2020
Sydney,Thai Airways International,1.0,1.0,2020
Sydney,United Airlines,31.0,31.0,2020
Sydney,Vietnam Airlines,10.0,10.0,2020
Sydney,Xiamen Airlines,5.0,5.0,2020
Adelaide,Singapore Airlines,8.0,7.0,2020
Brisbane,Air New Zealand,13.0,13.0,2020
Brisbane,Air Niugini,19.0,19.0,2020
Brisbane,China Airlines,3.0,3.0,2020
Brisbane,Emirates,2.0,2.0,2020
Brisbane,Eva Air,1.0,1.0,2020
Brisbane,Nauru Airlines,2.0,2.0,2020
Brisbane,Qatar Airways,13.0,13.0,2020
Brisbane,Singapore Airlines,7.0,7.0,2020
Brisbane,Solomon Airlines,1.0,1.0,2020
Brisbane,Thai Airways International,1.0,1.0,2020
Brisbane,Virgin Australia,2.0,1.0,2020
Cairns,Air Niugini,5.0,5.0,2020
Melbourne,Air India,4.0,4.0,2020
Melbourne,Air New Zealand,13.0,13.0,2020
Melbourne,Cathay Pacific Airways,8.0,8.0,2020
Melbourne,China Airlines,2.0,2.0,2020
Melbourne,Emirates,13.0,12.0,2020
Melbourne,Etihad Airways,11.0,12.0,2020
Melbourne,Garuda Indonesia,4.0,4.0,2020
Melbourne,LATAM Airlines,1.0,1.0,2020
Melbourne,Malaysia Airlines,1.0,1.0,2020
Melbourne,Qantas Airways,3.0,2.0,2020
Melbourne,Qatar Airways,30.0,30.0,2020
Melbourne,Royal Brunei Airlines,7.0,8.0,2020
Melbourne,Singapore Airlines,39.0,30.0,2020
Melbourne,SriLankan Airlines,4.0,4.0,2020
Melbourne,Thai Airways International,1.0,1.0,2020
Perth,Air Mauritius,1.0,1.0,2020
Perth,Emirates,2.0,2.0,2020
Perth,Garuda Indonesia,4.0,4.0,2020
Perth,Qantas Airways,2.0,1.0,2020
Perth,Qatar Airways,17.0,17.0,2020
Perth,Scoot Tigerair,12.0,13.0,2020
Perth,Thai Airways International,1.0,1.0,2020
Sydney,Air Caledonie,4.0,4.0,2020
Sydney,Air India,4.0,4.0,2020
Sydney,Air New Zealand,17.0,18.0,2020
Sydney,Air Niugini,1.0,0.0,2020
Sydney,All Nippon Airways,12.0,13.0,2020
Sydney,Asiana Airlines,5.0,5.0,2020
Sydney,Cathay Pacific Airways,16.0,16.0,2020
Sydney,China Airlines,3.0,3.0,2020
Sydney,China Eastern Airlines,5.0,5.0,2020
Sydney,China Southern Airlines,4.0,4.0,2020
Sydney,Emirates,14.0,16.0,2020
Sydney,Etihad Airways,8.0,7.0,2020
Sydney,Fiji Airways,1.0,0.0,2020
Sydney,Garuda Indonesia,4.0,4.0,2020
Sydney,Korean Air,0.0,3.0,2020
Sydney,LATAM Airlines,1.0,1.0,2020
Sydney,Malaysia Airlines,0.0,1.0,2020
Sydney,Philippine Airlines,2.0,2.0,2020
Sydney,Qatar Airways,30.0,30.0,2020
Sydney,Singapore Airlines,20.0,21.0,2020
Sydney,United Airlines,30.0,30.0,2020
Sydney,Vietnam Airlines,1.0,1.0,2020
Sydney,Xiamen Airlines,16.0,16.0,2020
Adelaide,Malaysia Airlines,2.0,2.0,2020
Adelaide,Singapore Airlines,7.0,8.0,2020
Brisbane,Air New Zealand,20.0,19.0,2020
Brisbane,Air Niugini,23.0,23.0,2020
Brisbane,China Airlines,2.0,2.0,2020
Brisbane,Emirates,5.0,5.0,2020
Brisbane,Eva Air,2.0,2.0,2020
Brisbane,Malaysia Airlines,1.0,1.0,2020
Brisbane,Nauru Airlines,2.0,2.0,2020
Brisbane,Qatar Airways,13.0,13.0,2020
Brisbane,Singapore Airlines,9.0,9.0,2020
Brisbane,Solomon Airlines,5.0,3.0,2020
Cairns,Air Niugini,4.0,4.0,2020
Melbourne,Air India,0.0,4.0,2020
Melbourne,Air New Zealand,0.0,16.0,2020
Melbourne,Cathay Pacific Airways,0.0,14.0,2020
Melbourne,China Airlines,0.0,4.0,2020
Melbourne,Emirates,0.0,14.0,2020
Melbourne,Etihad Airways,0.0,16.0,2020
Melbourne,Garuda Indonesia,0.0,5.0,2020
Melbourne,Malaysia Airlines,0.0,4.0,2020
Melbourne,Qatar Airways,0.0,30.0,2020
Melbourne,Royal Brunei Airlines,7.0,8.0,2020
Melbourne,Singapore Airlines,0.0,30.0,2020
Melbourne,SriLankan Airlines,0.0,9.0,2020
Perth,Emirates,5.0,5.0,2020
Perth,Garuda Indonesia,3.0,3.0,2020
Perth,Malaysia Airlines,5.0,5.0,2020
Perth,Qatar Airways,17.0,17.0,2020
Perth,Scoot Tigerair,13.0,13.0,2020
Sydney,Air Caledonie,5.0,5.0,2020
Sydney,Air India,4.0,4.0,2020
Sydney,Air New Zealand,40.0,40.0,2020
Sydney,All Nippon Airways,14.0,13.0,2020
Sydney,Asiana Airlines,2.0,4.0,2020
Sydney,Cathay Pacific Airways,20.0,20.0,2020
Sydney,China Airlines,2.0,2.0,2020
Sydney,China Eastern Airlines,6.0,7.0,2020
Sydney,China Southern Airlines,6.0,6.0,2020
Sydney,Delta Air Lines,13.0,12.0,2020
Sydney,Emirates,14.0,14.0,2020
Sydney,Etihad Airways,14.0,14.0,2020
Sydney,Garuda Indonesia,5.0,5.0,2020
Sydney,Korean Air,1.0,3.0,2020
Sydney,Malaysia Airlines,5.0,5.0,2020
Sydney,Philippine Airlines,1.0,1.0,2020
Sydney,Qatar Airways,31.0,31.0,2020
Sydney,Singapore Airlines,22.0,22.0,2020
Sydney,United Airlines,32.0,30.0,2020
Sydney,Vietnam Airlines,9.0,10.0,2020
Sydney,Xiamen Airlines,16.0,16.0,2020
Adelaide,Malaysia Airlines,1.0,1.0,2020
Adelaide,Malindo Air,0.0,1.0,2020
Adelaide,Qatar Airways,5.0,5.0,2020
Adelaide,Singapore Airlines,9.0,8.0,2020
Brisbane,Air New Zealand,22.0,23.0,2020
Brisbane,Air Niugini,20.0,20.0,2020
Brisbane,Air Vanuatu,1.0,0.0,2020
Brisbane,China Airlines,3.0,3.0,2020
Brisbane,Emirates,9.0,9.0,2020
Brisbane,Eva Air,0.0,1.0,2020
Brisbane,Malaysia Airlines,1.0,1.0,2020
Brisbane,Nauru Airlines,2.0,2.0,2020
Brisbane,Qatar Airways,19.0,19.0,2020
Brisbane,Singapore Airlines,9.0,9.0,2020
Brisbane,Solomon Airlines,3.0,0.0,2020
Cairns,Air Niugini,5.0,5.0,2020
Melbourne,Air India,0.0,3.0,2020
Melbourne,Air New Zealand,0.0,19.0,2020
Melbourne,Cathay Pacific Airways,0.0,17.0,2020
Melbourne,China Airlines,0.0,2.0,2020
Melbourne,Emirates,0.0,13.0,2020
Melbourne,Etihad Airways,0.0,14.0,2020
Melbourne,Garuda Indonesia,0.0,2.0,2020
Melbourne,Malaysia Airlines,0.0,5.0,2020
Melbourne,Qatar Airways,0.0,31.0,2020
Melbourne,Royal Brunei Airlines,0.0,6.0,2020
Melbourne,Singapore Airlines,0.0,28.0,2020
Melbourne,SriLankan Airlines,0.0,9.0,2020
Melbourne,Thai Airways International,0.0,1.0,2020
Melbourne,Vietnam Airlines,0.0,3.0,2020
Perth,Air Mauritius,1.0,1.0,2020
Perth,Emirates,9.0,9.0,2020
Perth,Garuda Indonesia,3.0,3.0,2020
Perth,Malaysia Airlines,4.0,4.0,2020
Perth,Malindo Air,0.0,1.0,2020
Perth,Qatar Airways,18.0,18.0,2020
Perth,Scoot Tigerair,14.0,14.0,2020
Perth,Singapore Airlines,13.0,13.0,2020
Sydney,Air Caledonie,4.0,4.0,2020
Sydney,Air India,3.0,3.0,2020
Sydney,Air New Zealand,35.0,35.0,2020
Sydney,All Nippon Airways,13.0,14.0,2020
Sydney,Asiana Airlines,4.0,5.0,2020
Sydney,Cathay Pacific Airways,24.0,23.0,2020
Sydney,China Airlines,2.0,2.0,2020
Sydney,China Eastern Airlines,8.0,8.0,2020
Sydney,China Southern Airlines,9.0,9.0,2020
Sydney,Delta Air Lines,14.0,15.0,2020
Sydney,Emirates,19.0,20.0,2020
Sydney,Etihad Airways,19.0,18.0,2020
Sydney,Garuda Indonesia,2.0,2.0,2020
Sydney,Korean Air,0.0,1.0,2020
Sydney,Malaysia Airlines,5.0,5.0,2020
Sydney,Malindo Air,0.0,1.0,2020
Sydney,Philippine Airlines,1.0,1.0,2020
Sydney,Qatar Airways,31.0,31.0,2020
Sydney,Singapore Airlines,32.0,32.0,2020
Sydney,Thai Airways International,5.0,5.0,2020
Sydney,United Airlines,30.0,30.0,2020
Sydney,Vietnam Airlines,3.0,3.0,2020
Sydney,Xiamen Airlines,7.0,7.0,2020
Adelaide,Malaysia Airlines,1.0,1.0,2020
Adelaide,Qatar Airways,8.0,8.0,2020
Adelaide,Singapore Airlines,9.0,6.0,2020
Brisbane,Air New Zealand,18.0,18.0,2020
Brisbane,Air Niugini,22.0,22.0,2020
Brisbane,Air Vanuatu,3.0,2.0,2020
Brisbane,China Airlines,2.0,2.0,2020
Brisbane,Emirates,8.0,8.0,2020
Brisbane,Eva Air,0.0,2.0,2020
Brisbane,Malaysia Airlines,1.0,1.0,2020
Brisbane,Nauru Airlines,2.0,3.0,2020
Brisbane,Qatar Airways,13.0,13.0,2020
Brisbane,Singapore Airlines,8.0,8.0,2020
Brisbane,Solomon Airlines,2.0,1.0,2020
Cairns,Air Niugini,5.0,4.0,2020
Gold Coast,Scoot Tigerair,0.0,1.0,2020
Melbourne,Air New Zealand,0.0,26.0,2020
Melbourne,Cathay Pacific Airways,0.0,16.0,2020
Melbourne,China Airlines,0.0,2.0,2020
Melbourne,Emirates,0.0,13.0,2020
Melbourne,Etihad Airways,0.0,22.0,2020
Melbourne,Garuda Indonesia,0.0,2.0,2020
Melbourne,Malaysia Airlines,0.0,4.0,2020
Melbourne,Philippine Airlines,0.0,1.0,2020
Melbourne,Qatar Airways,0.0,30.0,2020
Melbourne,Royal Brunei Airlines,0.0,8.0,2020
Melbourne,Scoot Tigerair,0.0,2.0,2020
Melbourne,Singapore Airlines,0.0,26.0,2020
Melbourne,SriLankan Airlines,0.0,6.0,2020
Melbourne,Thai Airways International,0.0,1.0,2020
Melbourne,Vietnam Airlines,0.0,2.0,2020
Perth,Cathay Pacific Airways,19.0,19.0,2020
Perth,Emirates,9.0,8.0,2020
Perth,Garuda Indonesia,2.0,2.0,2020
Perth,Malaysia Airlines,7.0,7.0,2020
Perth,Qatar Airways,17.0,17.0,2020
Perth,Scoot Tigerair,13.0,13.0,2020
Perth,Singapore Airlines,18.0,18.0,2020
Sydney,Air Caledonie,4.0,5.0,2020
Sydney,Air India,12.0,12.0,2020
Sydney,Air New Zealand,34.0,34.0,2020
Sydney,All Nippon Airways,13.0,12.0,2020
Sydney,Asiana Airlines,4.0,4.0,2020
Sydney,Cathay Pacific Airways,19.0,20.0,2020
Sydney,China Airlines,3.0,3.0,2020
Sydney,China Eastern Airlines,9.0,9.0,2020
Sydney,China Southern Airlines,9.0,9.0,2020
Sydney,Delta Air Lines,13.0,13.0,2020
Sydney,Emirates,17.0,18.0,2020
Sydney,Etihad Airways,26.0,26.0,2020
Sydney,Garuda Indonesia,5.0,4.0,2020
Sydney,Japan Airlines,8.0,0.0,2020
Sydney,Korean Air,0.0,2.0,2020
Sydney,Malaysia Airlines,4.0,4.0,2020
Sydney,Philippine Airlines,2.0,2.0,2020
Sydney,Qatar Airways,30.0,30.0,2020
Sydney,Scoot Tigerair,0.0,1.0,2020
Sydney,Singapore Airlines,30.0,30.0,2020
Sydney,SriLankan Airlines,4.0,4.0,2020
Sydney,Thai Airways International,4.0,4.0,2020
Sydney,United Airlines,40.0,39.0,2020
Sydney,Vietnam Airlines,6.0,2.0,2020
Sydney,Xiamen Airlines,9.0,8.0,2020
Adelaide,Malaysia Airlines,2.0,2.0,2020
Adelaide,Qatar Airways,10.0,10.0,2020
Adelaide,Singapore Airlines,8.0,4.0,2020
Brisbane,Air New Zealand,21.0,20.0,2020
Brisbane,Air Niugini,23.0,23.0,2020
Brisbane,Air Vanuatu,3.0,2.0,2020
Brisbane,China Airlines,2.0,2.0,2020
Brisbane,Emirates,10.0,9.0,2020
Brisbane,Eva Air,1.0,2.0,2020
Brisbane,Malaysia Airlines,1.0,1.0,2020
Brisbane,Nauru Airlines,6.0,5.0,2020
Brisbane,Qatar Airways,26.0,26.0,2020
Brisbane,Singapore Airlines,9.0,9.0,2020
Brisbane,Solomon Airlines,5.0,1.0,2020
Cairns,Air Niugini,5.0,5.0,2020
Melbourne,Air India,0.0,1.0,2020
Melbourne,Air New Zealand,0.0,31.0,2020
Melbourne,Cathay Pacific Airways,0.0,14.0,2020
Melbourne,China Airlines,0.0,2.0,2020
Melbourne,Emirates,0.0,14.0,2020
Melbourne,Etihad Airways,0.0,23.0,2020
Melbourne,Garuda Indonesia,0.0,5.0,2020
Melbourne,Malaysia Airlines,0.0,5.0,2020
Melbourne,Qatar Airways,0.0,31.0,2020
Melbourne,Royal Brunei Airlines,0.0,8.0,2020
Melbourne,Singapore Airlines,0.0,25.0,2020
Melbourne,SriLankan Airlines,0.0,4.0,2020
Melbourne,Vietnam Airlines,0.0,2.0,2020
Perth,Cathay Pacific Airways,15.0,16.0,2020
Perth,Emirates,9.0,9.0,2020
Perth,Garuda Indonesia,5.0,5.0,2020
Perth,Malaysia Airlines,7.0,7.0,2020
Perth,Malindo Air,0.0,2.0,2020
Perth,Qatar Airways,18.0,18.0,2020
Perth,Scoot Tigerair,13.0,12.0,2020
Perth,Singapore Airlines,17.0,17.0,2020
Sydney,Air Caledonie,5.0,4.0,2020
Sydney,Air India,6.0,6.0,2020
Sydney,Air New Zealand,36.0,35.0,2020
Sydney,All Nippon Airways,13.0,23.0,2020
Sydney,Asiana Airlines,5.0,5.0,2020
Sydney,Cathay Pacific Airways,20.0,21.0,2020
Sydney,China Airlines,18.0,18.0,2020
Sydney,China Eastern Airlines,9.0,9.0,2020
Sydney,China Southern Airlines,8.0,8.0,2020
Sydney,Delta Air Lines,22.0,22.0,2020
Sydney,Emirates,18.0,18.0,2020
Sydney,Etihad Airways,22.0,23.0,2020
Sydney,Fiji Airways,2.0,1.0,2020
Sydney,Garuda Indonesia,4.0,5.0,2020
Sydney,Japan Airlines,8.0,10.0,2020
Sydney,Jetstar,7.0,7.0,2020
Sydney,Korean Air,1.0,1.0,2020
Sydney,LATAM Airlines,2.0,2.0,2020
Sydney,Malaysia Airlines,5.0,5.0,2020
Sydney,Philippine Airlines,1.0,1.0,2020
Sydney,Qantas Airways,6.0,6.0,2020
Sydney,Qatar Airways,31.0,31.0,2020
Sydney,Scoot Tigerair,0.0,1.0,2020
Sydney,Singapore Airlines,31.0,23.0,2020
Sydney,SriLankan Airlines,5.0,5.0,2020
Sydney,Thai Airways International,4.0,4.0,2020
Sydney,United Airlines,43.0,43.0,2020
Sydney,Vietnam Airlines,7.0,2.0,2020
Sydney,Xiamen Airlines,9.0,9.0,2020
Adelaide,Japan Airlines,2.0,0.0,2020
Adelaide,Malaysia Airlines,1.0,1.0,2020
Adelaide,Qatar Airways,7.0,13.0,2020
Adelaide,Singapore Airlines,9.0,8.0,2020
Brisbane,Air New Zealand,21.0,19.0,2020
Brisbane,Air Niugini,20.0,20.0,2020
Brisbane,Air Vanuatu,2.0,2.0,2020
Brisbane,China Airlines,3.0,3.0,2020
Brisbane,Emirates,8.0,9.0,2020
Brisbane,Eva Air,2.0,2.0,2020
Brisbane,Fiji Airways,2.0,1.0,2020
Brisbane,Nauru Airlines,2.0,2.0,2020
Brisbane,Qatar Airways,13.0,11.0,2020
Brisbane,Singapore Airlines,23.0,23.0,2020
Brisbane,Solomon Airlines,4.0,1.0,2020
Cairns,Air Niugini,9.0,9.0,2020
Canberra,Singapore Airlines,1.0,0.0,2020
Darwin,Silk Air,1.0,1.0,2020
