Australian,Airline,InFlights,OutFlights,Year
Perth,Air New Zealand,40,40,2017
Perth,AirAsia X,62,62,2017
Perth,Batik Air Indonesia,62,62,2017
Perth,Cathay Pacific Airways,45,45,2017
Perth,China Southern Airlines,18,18,2017
Perth,Emirates,62,62,2017
Perth,Etihad Airways,31,31,2017
Perth,Garuda Indonesia,49,49,2017
Perth,Indonesia AirAsia,92,92,2017
Perth,Jetstar,93,93,2017
Perth,Jetstar Asia,52,52,2017
Perth,Malaysia Airlines,35,35,2017
Perth,Malindo Air,45,45,2017
Perth,Qantas Airways,31,32,2017
Perth,Qatar Airways,31,31,2017
Perth,Scoot Tigerair,29,29,2017
Perth,Singapore Airlines,124,124,2017
Perth,South African Airways,31,31,2017
Perth,Thai Airways International,31,31,2017
Port Hedland,Virgin Australia,3,3,2017
Sunshine Coast,Air New Zealand,14,14,2017
Sydney,Air Caledonie,13,13,2017
Sydney,Air Canada,30,30,2017
Sydney,Air China,57,57,2017
Sydney,Air India,18,18,2017
Sydney,Air New Zealand,237,238,2017
Sydney,Air Niugini,14,13,2017
Sydney,Air Vanuatu,24,24,2017
Sydney,AirAsia X,56,56,2017
Sydney,All Nippon Airways,31,31,2017
Sydney,American Airlines,31,31,2017
Sydney,Asiana Airlines,31,31,2017
Sydney,Beijing Capital Airlines,1,1,2017
Sydney,British Airways,31,31,2017
Sydney,Cathay Pacific Airways,123,123,2017
Sydney,Cebu Pacific Air,18,18,2017
Sydney,China Airlines,17,17,2017
Sydney,China Eastern Airlines,95,95,2017
Sydney,China Southern Airlines,75,75,2017
Sydney,Delta Air Lines,29,29,2017
Sydney,Emirates,124,124,2017
Sydney,Etihad Airways,61,61,2017
Sydney,Fiji Airways,77,77,2017
Sydney,Garuda Indonesia,48,48,2017
Sydney,Hainan Airlines,18,18,2017
Sydney,Hawaiian Airlines,31,31,2017
Sydney,Japan Airlines,31,31,2017
Sydney,Jetstar,191,191,2017
Sydney,Korean Air,31,31,2017
Sydney,LATAM Airlines,31,31,2017
Sydney,Malaysia Airlines,62,62,2017
Sydney,Philippine Airlines,31,31,2017
Sydney,Qantas Airways,797,797,2017
Sydney,Qatar Airways,31,31,2017
Sydney,Scoot Tigerair,28,28,2017
Sydney,Sichuan Airlines,9,9,2017
Sydney,Singapore Airlines,146,147,2017
Sydney,Thai Airways International,48,48,2017
Sydney,United Airlines,62,61,2017
Sydney,Vietnam Airlines,44,44,2017
Sydney,Virgin Australia,199,199,2017
Sydney,Virgin Samoa,11,11,2017
Sydney,Xiamen Airlines,28,28,2017
Townsville,Air Niugini,9,8,2017
Townsville,Jetstar,14,13,2017
Adelaide,Air New Zealand,21,21,2017
Adelaide,Cathay Pacific Airways,22,22,2017
Adelaide,China Southern Airlines,13,13,2017
Adelaide,Emirates,30,30,2017
Adelaide,Fiji Airways,4,4,2017
Adelaide,Jetstar,26,25,2017
Adelaide,Malaysia Airlines,17,16,2017
Adelaide,Qatar Airways,21,21,2017
Adelaide,Singapore Airlines,30,30,2017
Brisbane,Air Caledonie,10,10,2017
Brisbane,Air Canada,28,28,2017
Brisbane,Air New Zealand,90,90,2017
Brisbane,Air Niugini,30,30,2017
Brisbane,Air Vanuatu,8,8,2017
Brisbane,Cathay Pacific Airways,44,44,2017
Brisbane,China Airlines,32,32,2017
Brisbane,China Eastern Airlines,20,20,2017
Brisbane,China Southern Airlines,30,30,2017
Brisbane,Emirates,90,90,2017
Brisbane,Etihad Airways,30,30,2017
Brisbane,Eva Air,17,17,2017
Brisbane,Fiji Airways,25,25,2017
Brisbane,Hainan Airlines,9,9,2017
Brisbane,Hawaiian Airlines,13,13,2017
Brisbane,Jetstar,15,15,2017
Brisbane,Korean Air,21,21,2017
Brisbane,Malindo Air,30,30,2017
Brisbane,Nauru Airlines,17,17,2017
Brisbane,Philippine Airlines,18,18,2017
Brisbane,Qantas Airways,239,236,2017
Brisbane,Singapore Airlines,120,120,2017
Brisbane,Solomon Airlines,17,17,2017
Brisbane,Thai Airways International,30,30,2017
Brisbane,Virgin Australia,293,291,2017
Brisbane,Virgin Samoa,2,2,2017
Cairns,Air Niugini,56,56,2017
Cairns,Cathay Pacific Airways,13,13,2017
Cairns,Hong Kong Airlines,13,13,2017
Cairns,Jetstar,66,66,2017
Cairns,Philippine Airlines,34,34,2017
Cairns,Silk Air,21,21,2017
Canberra,Singapore Airlines,34,34,2017
Darwin,Indonesia AirAsia,14,14,2017
Darwin,Jetstar,16,15,2017
Darwin,Jetstar Asia,17,17,2017
Darwin,Philippine Airlines,18,18,2017
Darwin,Silk Air,21,21,2017
Gold Coast,Air New Zealand,26,26,2017
Gold Coast,AirAsia X,77,77,2017
Gold Coast,Hong Kong Airlines,13,13,2017
Gold Coast,Jetstar,91,91,2017
Gold Coast,Scoot Tigerair,15,15,2017
Gold Coast,Virgin Australia,30,30,2017
Melbourne,Air Caledonie,12,13,2017
Melbourne,Air China,42,42,2017
Melbourne,Air India,13,13,2017
Melbourne,Air New Zealand,173,173,2017
Melbourne,AirAsia X,60,60,2017
Melbourne,Beijing Capital Airlines,12,12,2017
Melbourne,Cathay Pacific Airways,86,86,2017
Melbourne,China Airlines,20,20,2017
Melbourne,China Eastern Airlines,40,40,2017
Melbourne,China Southern Airlines,67,67,2017
Melbourne,Emirates,120,120,2017
Melbourne,Etihad Airways,60,60,2017
Melbourne,Fiji Airways,21,21,2017
Melbourne,Garuda Indonesia,44,45,2017
Melbourne,Hainan Airlines,17,17,2017
Melbourne,Japan Airlines,30,30,2017
Melbourne,Jetstar,221,220,2017
Melbourne,LATAM Airlines,13,12,2017
Melbourne,Malaysia Airlines,60,60,2017
Melbourne,Philippine Airlines,13,13,2017
Melbourne,Qantas Airways,285,286,2017
Melbourne,Qatar Airways,30,30,2017
Melbourne,Royal Brunei Airlines,30,29,2017
Melbourne,Scoot Tigerair,22,22,2017
Melbourne,Sichuan Airlines,13,13,2017
Melbourne,Singapore Airlines,132,132,2017
Melbourne,SriLankan Airlines,30,30,2017
Melbourne,Thai Airways International,60,60,2017
Melbourne,Tianjin Airlines,13,13,2017
Melbourne,United Airlines,30,30,2017
Melbourne,Vietnam Airlines,30,30,2017
Melbourne,Virgin Australia,134,133,2017
Melbourne,Xiamen Airlines,9,8,2017
Perth,Air Mauritius,13,13,2017
Perth,Air New Zealand,38,38,2017
Perth,AirAsia X,48,48,2017
Perth,Batik Air Indonesia,54,53,2017
Perth,Cathay Pacific Airways,37,37,2017
Perth,China Southern Airlines,22,22,2017
Perth,Emirates,60,60,2017
Perth,Etihad Airways,30,30,2017
Perth,Garuda Indonesia,43,42,2017
Perth,Indonesia AirAsia,78,78,2017
Perth,Jetstar,81,77,2017
Perth,Jetstar Asia,47,47,2017
Perth,Malaysia Airlines,34,34,2017
Perth,Malindo Air,46,46,2017
Perth,Qantas Airways,35,33,2017
Perth,Qatar Airways,30,30,2017
Perth,Scoot Tigerair,28,28,2017
Perth,Singapore Airlines,120,120,2017
Perth,South African Airways,30,30,2017
Perth,Thai Airways International,30,30,2017
Port Hedland,Virgin Australia,4,3,2017
Sydney,Air Caledonie,15,14,2017
Sydney,Air Canada,30,30,2017
Sydney,Air China,60,60,2017
Sydney,Air India,17,17,2017
Sydney,Air New Zealand,257,256,2017
Sydney,Air Niugini,12,13,2017
Sydney,Air Vanuatu,21,21,2017
Sydney,AirAsia X,53,53,2017
Sydney,All Nippon Airways,30,30,2017
Sydney,American Airlines,30,30,2017
Sydney,Asiana Airlines,30,30,2017
Sydney,Beijing Capital Airlines,14,14,2017
Sydney,British Airways,30,30,2017
Sydney,Cathay Pacific Airways,111,111,2017
Sydney,Cebu Pacific Air,18,18,2017
Sydney,China Airlines,23,23,2017
Sydney,China Eastern Airlines,91,91,2017
Sydney,China Southern Airlines,68,68,2017
Sydney,Delta Air Lines,27,27,2017
Sydney,Emirates,120,120,2017
Sydney,Etihad Airways,60,60,2017
Sydney,Fiji Airways,72,72,2017
Sydney,Garuda Indonesia,43,43,2017
Sydney,Hainan Airlines,17,17,2017
Sydney,Hawaiian Airlines,30,30,2017
Sydney,Japan Airlines,30,30,2017
Sydney,Jetstar,173,183,2017
Sydney,Korean Air,30,30,2017
Sydney,LATAM Airlines,30,30,2017
Sydney,Malaysia Airlines,59,59,2017
Sydney,Philippine Airlines,29,29,2017
Sydney,Qantas Airways,759,758,2017
Sydney,Qatar Airways,30,30,2017
Sydney,Scoot Tigerair,28,28,2017
Sydney,Sichuan Airlines,8,8,2017
Sydney,Singapore Airlines,141,140,2017
Sydney,Thai Airways International,47,47,2017
Sydney,United Airlines,60,60,2017
Sydney,Vietnam Airlines,43,43,2017
Sydney,Virgin Australia,188,189,2017
Sydney,Virgin Samoa,4,3,2017
Sydney,Xiamen Airlines,30,30,2017
Townsville,Air Niugini,8,8,2017
Townsville,Jetstar,10,10,2017
Adelaide,Air New Zealand,25,25,2017
Adelaide,Cathay Pacific Airways,22,22,2017
Adelaide,China Southern Airlines,19,19,2017
Adelaide,Emirates,31,31,2017
Adelaide,Fiji Airways,9,9,2017
Adelaide,Jetstar,48,46,2017
Adelaide,Malaysia Airlines,18,19,2017
Adelaide,Qatar Airways,31,31,2017
Adelaide,Singapore Airlines,31,31,2017
Brisbane,Air Caledonie,13,13,2017
Brisbane,Air Canada,31,31,2017
Brisbane,Air China,12,12,2017
Brisbane,Air New Zealand,106,105,2017
Brisbane,Air Niugini,31,31,2017
Brisbane,Air Vanuatu,13,13,2017
Brisbane,Cathay Pacific Airways,48,48,2017
Brisbane,China Airlines,62,62,2017
Brisbane,China Eastern Airlines,31,31,2017
Brisbane,China Southern Airlines,31,31,2017
Brisbane,Emirates,123,123,2017
Brisbane,Etihad Airways,30,30,2017
Brisbane,Eva Air,23,23,2017
Brisbane,Fiji Airways,31,31,2017
Brisbane,Hainan Airlines,9,9,2017
Brisbane,Hawaiian Airlines,13,13,2017
Brisbane,Jetstar,16,15,2017
Brisbane,Korean Air,30,30,2017
Brisbane,Malindo Air,31,31,2017
Brisbane,Nauru Airlines,18,19,2017
Brisbane,Philippine Airlines,18,18,2017
Brisbane,Qantas Airways,244,244,2017
Brisbane,Singapore Airlines,124,124,2017
Brisbane,Solomon Airlines,18,18,2017
Brisbane,Thai Airways International,31,31,2017
Brisbane,Virgin Australia,363,361,2017
Cairns,Air Niugini,51,52,2017
Cairns,Cathay Pacific Airways,14,14,2017
Cairns,China Southern Airlines,12,12,2017
Cairns,Hainan Airlines,3,3,2017
Cairns,Hong Kong Airlines,21,21,2017
Cairns,Jetstar,77,74,2017
Cairns,Jin Air,3,2,2017
Cairns,Philippine Airlines,6,6,2017
Cairns,Silk Air,22,22,2017
Canberra,Singapore Airlines,36,36,2017
Darwin,Indonesia AirAsia,18,18,2017
Darwin,Jetstar,24,23,2017
Darwin,Jetstar Asia,25,24,2017
Darwin,Philippine Airlines,18,18,2017
Darwin,Silk Air,26,26,2017
Gold Coast,Air New Zealand,36,36,2017
Gold Coast,AirAsia X,80,80,2017
Gold Coast,Hong Kong Airlines,21,21,2017
Gold Coast,Jetstar,105,105,2017
Gold Coast,Scoot Tigerair,20,20,2017
Gold Coast,Virgin Australia,31,31,2017
Melbourne,Air Caledonie,14,13,2017
Melbourne,Air Canada,18,17,2017
Melbourne,Air China,48,48,2017
Melbourne,Air India,13,14,2017
Melbourne,Air New Zealand,214,213,2017
Melbourne,AirAsia X,62,62,2017
Melbourne,Beijing Capital Airlines,13,14,2017
Melbourne,Cathay Pacific Airways,93,93,2017
Melbourne,China Airlines,26,26,2017
Melbourne,China Eastern Airlines,57,57,2017
Melbourne,China Southern Airlines,97,97,2017
Melbourne,Emirates,124,124,2017
Melbourne,Etihad Airways,62,62,2017
Melbourne,Fiji Airways,32,32,2017
Melbourne,Garuda Indonesia,50,49,2017
Melbourne,Hainan Airlines,17,17,2017
Melbourne,Japan Airlines,31,31,2017
Melbourne,Jetstar,246,248,2017
Melbourne,LATAM Airlines,13,14,2017
Melbourne,Malaysia Airlines,62,62,2017
Melbourne,Philippine Airlines,14,14,2017
Melbourne,Qantas Airways,334,334,2017
Melbourne,Qatar Airways,31,31,2017
Melbourne,Royal Brunei Airlines,31,31,2017
Melbourne,Scoot Tigerair,27,27,2017
Melbourne,Sichuan Airlines,13,13,2017
Melbourne,Singapore Airlines,138,138,2017
Melbourne,SriLankan Airlines,31,31,2017
Melbourne,Thai Airways International,62,62,2017
Melbourne,Tianjin Airlines,14,14,2017
Melbourne,United Airlines,31,31,2017
Melbourne,Vietnam Airlines,31,31,2017
Melbourne,Virgin Australia,160,159,2017
Melbourne,Xiamen Airlines,17,17,2017
Perth,Air Mauritius,17,17,2017
Perth,Air New Zealand,45,46,2017
Perth,AirAsia X,62,62,2017
Perth,Batik Air Indonesia,56,56,2017
Perth,Cathay Pacific Airways,45,45,2017
Perth,China Southern Airlines,21,21,2017
Perth,Emirates,62,62,2017
Perth,Etihad Airways,31,31,2017
Perth,Garuda Indonesia,47,47,2017
Perth,Indonesia AirAsia,93,93,2017
Perth,Jetstar,92,83,2017
Perth,Jetstar Asia,31,31,2017
Perth,Malaysia Airlines,36,36,2017
Perth,Malindo Air,54,54,2017
Perth,Qantas Airways,64,62,2017
Perth,Qatar Airways,31,31,2017
Perth,Scoot Tigerair,31,31,2017
Perth,Singapore Airlines,124,124,2017
Perth,South African Airways,31,31,2017
Perth,Thai Airways International,31,31,2017
Port Hedland,Virgin Australia,4,4,2017
Sydney,Air Caledonie,16,17,2017
Sydney,Air Canada,31,31,2017
Sydney,Air China,62,62,2017
Sydney,Air India,18,18,2017
Sydney,Air New Zealand,286,286,2017
Sydney,Air Niugini,14,13,2017
Sydney,Air Vanuatu,26,26,2017
Sydney,AirAsia X,62,62,2017
Sydney,All Nippon Airways,31,31,2017
Sydney,American Airlines,31,31,2017
Sydney,Asiana Airlines,31,31,2017
Sydney,Beijing Capital Airlines,18,18,2017
Sydney,British Airways,31,31,2017
Sydney,Cathay Pacific Airways,123,123,2017
Sydney,Cebu Pacific Air,31,31,2017
Sydney,China Airlines,61,61,2017
Sydney,China Eastern Airlines,111,111,2017
Sydney,China Southern Airlines,95,94,2017
Sydney,Delta Air Lines,31,31,2017
Sydney,Emirates,124,124,2017
Sydney,Etihad Airways,62,62,2017
Sydney,Fiji Airways,84,84,2017
Sydney,Garuda Indonesia,53,53,2017
Sydney,Hainan Airlines,18,18,2017
Sydney,Hawaiian Airlines,31,31,2017
Sydney,Japan Airlines,31,31,2017
Sydney,Jetstar,194,195,2017
Sydney,Korean Air,31,31,2017
Sydney,LATAM Airlines,31,31,2017
Sydney,Malaysia Airlines,62,62,2017
Sydney,Philippine Airlines,32,31,2017
Sydney,Qantas Airways,836,838,2017
Sydney,Qatar Airways,31,31,2017
Sydney,Scoot Tigerair,31,31,2017
Sydney,Sichuan Airlines,9,9,2017
Sydney,Singapore Airlines,155,155,2017
Sydney,Thai Airways International,49,49,2017
Sydney,United Airlines,61,61,2017
Sydney,Vietnam Airlines,44,44,2017
Sydney,Virgin Australia,219,217,2017
Sydney,Xiamen Airlines,31,31,2017
Townsville,Air Niugini,9,9,2017
Townsville,Jetstar,12,12,2017
Adelaide,Air New Zealand,27,27,2018
Adelaide,Cathay Pacific Airways,22,22,2018
Adelaide,China Southern Airlines,20,20,2018
Adelaide,Emirates,31,31,2018
Adelaide,Fiji Airways,9,9,2018
Adelaide,Jetstar,62,62,2018
Adelaide,Malaysia Airlines,17,17,2018
Adelaide,Qatar Airways,31,31,2018
Adelaide,Singapore Airlines,40,40,2018
Brisbane,Air Caledonie,17,17,2018
Brisbane,Air Canada,31,31,2018
Brisbane,Air China,18,18,2018
Brisbane,Air New Zealand,108,109,2018
Brisbane,Air Niugini,31,31,2018
Brisbane,Air Vanuatu,13,13,2018
Brisbane,Cathay Pacific Airways,49,49,2018
Brisbane,China Airlines,60,60,2018
Brisbane,China Eastern Airlines,31,31,2018
Brisbane,China Southern Airlines,31,31,2018
Brisbane,Emirates,124,124,2018
Brisbane,Etihad Airways,31,31,2018
Brisbane,Eva Air,22,22,2018
Brisbane,Fiji Airways,31,31,2018
Brisbane,Hainan Airlines,9,9,2018
Brisbane,Hawaiian Airlines,15,15,2018
Brisbane,Jetstar,16,16,2018
Brisbane,Korean Air,31,31,2018
Brisbane,Malindo Air,31,31,2018
Brisbane,Nauru Airlines,18,18,2018
Brisbane,Philippine Airlines,17,17,2018
Brisbane,Qantas Airways,252,252,2018
Brisbane,Singapore Airlines,124,124,2018
Brisbane,Solomon Airlines,17,18,2018
Brisbane,Thai Airways International,31,31,2018
Brisbane,Virgin Australia,368,365,2018
Cairns,Air Niugini,58,57,2018
Cairns,Cathay Pacific Airways,12,12,2018
Cairns,China Southern Airlines,14,13,2018
Cairns,Hainan Airlines,9,9,2018
Cairns,Hong Kong Airlines,23,22,2018
Cairns,Jetstar,76,76,2018
Cairns,Jin Air,9,9,2018
Cairns,Silk Air,22,22,2018
Canberra,Singapore Airlines,35,35,2018
Darwin,Indonesia AirAsia,18,18,2018
Darwin,Jetstar,31,30,2018
Darwin,Jetstar Asia,21,21,2018
Darwin,Philippine Airlines,17,17,2018
Darwin,Silk Air,27,27,2018
Gold Coast,Air New Zealand,31,31,2018
Gold Coast,AirAsia X,80,80,2018
Gold Coast,Hong Kong Airlines,23,22,2018
Gold Coast,Jetstar,113,113,2018
Gold Coast,Scoot Tigerair,19,20,2018
Gold Coast,Virgin Australia,31,31,2018
Melbourne,Air Caledonie,13,14,2018
Melbourne,Air Canada,18,18,2018
Melbourne,Air China,49,49,2018
Melbourne,Air India,13,13,2018
Melbourne,Air New Zealand,228,227,2018
Melbourne,AirAsia X,62,62,2018
Melbourne,Beijing Capital Airlines,13,13,2018
Melbourne,Cathay Pacific Airways,93,93,2018
Melbourne,China Airlines,26,26,2018
Melbourne,China Eastern Airlines,62,62,2018
Melbourne,China Southern Airlines,105,105,2018
Melbourne,Emirates,123,123,2018
Melbourne,Etihad Airways,62,62,2018
Melbourne,Fiji Airways,35,35,2018
Melbourne,Garuda Indonesia,52,52,2018
Melbourne,Hainan Airlines,18,18,2018
Melbourne,Japan Airlines,31,31,2018
Melbourne,Jetstar,246,254,2018
Melbourne,LATAM Airlines,13,12,2018
Melbourne,Malaysia Airlines,62,62,2018
Melbourne,Philippine Airlines,13,13,2018
Melbourne,Qantas Airways,345,345,2018
Melbourne,Qatar Airways,31,31,2018
Melbourne,Royal Brunei Airlines,31,31,2018
Melbourne,Scoot Tigerair,24,24,2018
Melbourne,Sichuan Airlines,13,13,2018
Melbourne,Singapore Airlines,137,137,2018
Melbourne,SriLankan Airlines,31,31,2018
Melbourne,Thai Airways International,62,62,2018
Melbourne,Tianjin Airlines,13,13,2018
Melbourne,United Airlines,31,30,2018
Melbourne,Vietnam Airlines,31,31,2018
Melbourne,Virgin Australia,158,159,2018
Melbourne,Xiamen Airlines,22,22,2018
Perth,Air Mauritius,16,16,2018
Perth,Air New Zealand,51,51,2018
Perth,AirAsia X,62,62,2018
Perth,Batik Air Indonesia,62,62,2018
Perth,Cathay Pacific Airways,44,44,2018
Perth,China Southern Airlines,19,19,2018
Perth,Emirates,62,62,2018
Perth,Etihad Airways,31,31,2018
Perth,Garuda Indonesia,48,48,2018
Perth,Indonesia AirAsia,93,93,2018
Perth,Jetstar,92,92,2018
Perth,Jetstar Asia,31,31,2018
Perth,Malaysia Airlines,35,35,2018
Perth,Malindo Air,52,52,2018
Perth,Qantas Airways,70,70,2018
Perth,Qatar Airways,31,31,2018
Perth,Scoot Tigerair,30,30,2018
Perth,Singapore Airlines,124,124,2018
Perth,South African Airways,31,31,2018
Perth,Thai Airways International,31,31,2018
Port Hedland,Virgin Australia,4,4,2018
Sydney,Air Caledonie,18,17,2018
Sydney,Air Canada,31,31,2018
Sydney,Air China,61,61,2018
Sydney,Air India,18,18,2018
Sydney,Air New Zealand,295,297,2018
Sydney,Air Niugini,13,14,2018
Sydney,Air Vanuatu,26,26,2018
Sydney,AirAsia X,62,62,2018
Sydney,All Nippon Airways,31,31,2018
Sydney,American Airlines,31,30,2018
Sydney,Asiana Airlines,31,31,2018
Sydney,Beijing Capital Airlines,18,18,2018
Sydney,British Airways,31,31,2018
Sydney,Cathay Pacific Airways,124,124,2018
Sydney,Cebu Pacific Air,31,31,2018
Sydney,China Airlines,57,57,2018
Sydney,China Eastern Airlines,114,114,2018
Sydney,China Southern Airlines,104,104,2018
Sydney,Delta Air Lines,31,31,2018
Sydney,Emirates,124,124,2018
Sydney,Etihad Airways,62,62,2018
Sydney,Fiji Airways,85,85,2018
Sydney,Garuda Indonesia,53,53,2018
Sydney,Hainan Airlines,18,18,2018
Sydney,Hawaiian Airlines,31,31,2018
Sydney,Japan Airlines,30,30,2018
Sydney,Jetstar,199,203,2018
Sydney,Korean Air,31,31,2018
Sydney,LATAM Airlines,30,30,2018
Sydney,Malaysia Airlines,61,60,2018
Sydney,Philippine Airlines,31,31,2018
Sydney,Qantas Airways,867,867,2018
Sydney,Qatar Airways,31,31,2018
Sydney,Scoot Tigerair,30,30,2018
Sydney,Sichuan Airlines,9,9,2018
Sydney,Singapore Airlines,155,155,2018
Sydney,Thai Airways International,48,49,2018
Sydney,Tianjin Airlines,1,1,2018
Sydney,United Airlines,75,73,2018
Sydney,Vietnam Airlines,45,45,2018
Sydney,Virgin Australia,230,231,2018
Sydney,Xiamen Airlines,31,31,2018
Townsville,Air Niugini,9,9,2018
Townsville,Jetstar,13,14,2018
Adelaide,Air New Zealand,20,20,2018
Adelaide,Cathay Pacific Airways,20,20,2018
Adelaide,China Southern Airlines,16,16,2018
Adelaide,Emirates,28,28,2018
Adelaide,Fiji Airways,4,4,2018
Adelaide,Jetstar,28,28,2018
Adelaide,Malaysia Airlines,16,16,2018
Adelaide,Qatar Airways,28,28,2018
Adelaide,Singapore Airlines,28,28,2018
Brisbane,Air Caledonie,12,12,2018
Brisbane,Air Canada,28,28,2018
Brisbane,Air China,16,16,2018
Brisbane,Air New Zealand,92,92,2018
Brisbane,Air Niugini,28,28,2018
Brisbane,Air Vanuatu,8,8,2018
Brisbane,Cathay Pacific Airways,44,44,2018
Brisbane,China Airlines,56,56,2018
Brisbane,China Eastern Airlines,28,28,2018
Brisbane,China Southern Airlines,28,28,2018
Brisbane,Emirates,112,112,2018
Brisbane,Etihad Airways,28,28,2018
Brisbane,Eva Air,16,16,2018
Brisbane,Fiji Airways,20,20,2018
Brisbane,Hainan Airlines,8,8,2018
Brisbane,Hawaiian Airlines,12,12,2018
Brisbane,Jetstar,26,26,2018
Brisbane,Korean Air,28,28,2018
Brisbane,Malindo Air,28,28,2018
Brisbane,Nauru Airlines,16,15,2018
Brisbane,Philippine Airlines,16,16,2018
Brisbane,Qantas Airways,224,224,2018
Brisbane,Singapore Airlines,112,112,2018
Brisbane,Solomon Airlines,16,16,2018
Brisbane,Thai Airways International,28,28,2018
Brisbane,Virgin Australia,276,278,2018
Cairns,Air Niugini,44,45,2018
Cairns,Cathay Pacific Airways,12,12,2018
Cairns,China Eastern Airlines,10,10,2018
Cairns,China Southern Airlines,12,12,2018
Cairns,Hainan Airlines,7,8,2018
Cairns,Hong Kong Airlines,23,23,2018
Cairns,Jetstar,67,68,2018
Cairns,Silk Air,20,20,2018
Canberra,Qatar Airways,17,17,2018
Canberra,Singapore Airlines,32,32,2018
Darwin,Jetstar,16,16,2018
Darwin,Jetstar Asia,23,23,2018
Darwin,Philippine Airlines,16,16,2018
Darwin,Silk Air,20,20,2018
Gold Coast,Air New Zealand,24,24,2018
Gold Coast,AirAsia X,56,57,2018
Gold Coast,Hong Kong Airlines,23,23,2018
Gold Coast,Jetstar,89,88,2018
Gold Coast,Scoot Tigerair,16,16,2018
Gold Coast,Virgin Australia,28,28,2018
Melbourne,Air Caledonie,12,12,2018
Melbourne,Air Canada,1,2,2018
Melbourne,Air China,44,44,2018
Melbourne,Air India,12,12,2018
Melbourne,Air New Zealand,169,168,2018
Melbourne,AirAsia X,56,56,2018
Melbourne,Beijing Capital Airlines,12,12,2018
Melbourne,Cathay Pacific Airways,84,84,2018
Melbourne,China Airlines,24,24,2018
Melbourne,China Eastern Airlines,56,56,2018
Melbourne,China Southern Airlines,96,96,2018
Melbourne,Emirates,112,112,2018
Melbourne,Etihad Airways,56,56,2018
Melbourne,Fiji Airways,20,20,2018
Melbourne,Garuda Indonesia,44,44,2018
Melbourne,Hainan Airlines,16,16,2018
Melbourne,Japan Airlines,28,28,2018
Melbourne,Jetstar,215,217,2018
Melbourne,LATAM Airlines,12,12,2018
Melbourne,Malaysia Airlines,56,56,2018
Melbourne,Philippine Airlines,12,12,2018
Melbourne,Qantas Airways,298,298,2018
Melbourne,Qatar Airways,28,28,2018
Melbourne,Royal Brunei Airlines,28,28,2018
Melbourne,Scoot Tigerair,20,20,2018
Melbourne,Sichuan Airlines,12,12,2018
