Australian,Airline,InFlights,OutFlights,Year,Month_Number
Melbourne,Virgin Australia,92,91,2017,2
Melbourne,Xiamen Airlines,12,12,2017,3
Norfolk Island,Air New Zealand,4,4,2017,4
Perth,Air Mauritius,8,9,2017,5
Perth,Air New Zealand,48,49,2017,6
Perth,AirAsia X,62,62,2017,7
Perth,Cathay Pacific Airways,43,43,2017,8
Perth,China Southern Airlines,18,19,2017,9
Perth,Emirates,61,61,2017,10
Perth,Etihad Airways,31,31,2017,11
Perth,Garuda Indonesia,38,38,2017,12
Perth,Indonesia AirAsia,93,93,2017,1
Perth,Jetstar,83,83,2017,2
Perth,Jetstar Asia,53,54,2017,3
Perth,Malaysia Airlines,35,35,2017,4
Perth,Malindo Air,53,53,2017,5
Perth,Qantas Airways,39,40,2017,6
Perth,Qatar Airways,31,31,2017,7
Perth,Scoot,31,31,2017,8
Perth,Singapore Airlines,124,124,2017,9
Perth,South African Airways,31,31,2017,10
Perth,Thai Airways International,31,31,2017,11
Port Hedland,Virgin Australia,4,4,2017,12
Sydney,Air Caledonie,14,14,2017,1
Sydney,Air Canada,31,31,2017,2
Sydney,Air China,52,52,2017,3
Sydney,Air India,18,18,2017,4
Sydney,Air New Zealand,251,248,2017,5
Sydney,Air Niugini,13,13,2017,6
Sydney,Air Vanuatu,17,17,2017,7
Sydney,AirAsia X,62,62,2017,8
Sydney,All Nippon Airways,31,31,2017,9
Sydney,American Airlines,31,32,2017,10
Sydney,Asiana Airlines,31,31,2017,11
Sydney,British Airways,31,31,2017,12
Sydney,Cathay Pacific Airways,118,118,2017,1
Sydney,Cebu Pacific Air,22,22,2017,2
Sydney,China Airlines,58,58,2017,3
Sydney,China Eastern Airlines,95,95,2017,4
Sydney,China Southern Airlines,76,76,2017,5
Sydney,Delta Air Lines,28,29,2017,6
Sydney,Emirates,155,155,2017,7
Sydney,Etihad Airways,62,62,2017,8
Sydney,Fiji Airways,64,65,2017,9
Sydney,Garuda Indonesia,38,38,2017,10
Sydney,Hainan Airlines,17,17,2017,11
Sydney,Hawaiian Airlines,30,30,2017,12
Sydney,Japan Airlines,31,31,2017,1
Sydney,Jetstar,165,165,2017,2
Sydney,Korean Air,31,31,2017,3
Sydney,LATAM Airlines,30,30,2017,4
Sydney,Malaysia Airlines,61,61,2017,5
Sydney,Philippine Airlines,29,29,2017,6
Sydney,Qantas Airways,748,745,2017,7
Sydney,Qatar Airways,31,31,2017,8
Sydney,Scoot,29,29,2017,9
Sydney,Sichuan Airlines,9,9,2017,10
Sydney,Singapore Airlines,136,136,2017,11
Sydney,Thai Airways International,48,49,2017,12
Sydney,United Airlines,62,60,2017,1
Sydney,Vietnam Airlines,32,32,2017,2
Sydney,Virgin Australia,199,200,2017,3
Sydney,Virgin Samoa,5,6,2017,4
Sydney,Xiamen Airlines,30,30,2017,5
Townsville,Jetstar,12,12,2017,6
Adelaide,Air New Zealand,25,25,2017,7
Adelaide,Cathay Pacific Airways,17,17,2017,8
Adelaide,China Southern Airlines,13,13,2017,9
Adelaide,Emirates,30,30,2017,10
Adelaide,Jetstar,29,29,2017,11
Adelaide,Malaysia Airlines,17,18,2017,12
Adelaide,Qatar Airways,21,20,2017,1
Adelaide,Singapore Airlines,30,30,2017,2
Brisbane,Air Caledonie,9,9,2017,3
Brisbane,Air Canada,30,30,2017,4
Brisbane,Air New Zealand,105,105,2017,5
Brisbane,Air Niugini,29,30,2017,6
Brisbane,Air Vanuatu,11,11,2017,7
Brisbane,Cathay Pacific Airways,48,48,2017,8
Brisbane,China Airlines,34,34,2017,9
Brisbane,China Eastern Airlines,17,17,2017,10
Brisbane,China Southern Airlines,30,30,2017,11
Brisbane,Emirates,90,90,2017,12
Brisbane,Etihad Airways,30,30,2017,1
Brisbane,Eva Air,22,22,2017,2
Brisbane,Fiji Airways,30,30,2017,3
Brisbane,Hawaiian Airlines,13,13,2017,4
Brisbane,Jetstar,17,17,2017,5
Brisbane,Korean Air,18,18,2017,6
Brisbane,Malindo Air,30,30,2017,7
Brisbane,Nauru Airlines,13,13,2017,8
Brisbane,Philippine Airlines,18,18,2017,9
Brisbane,Qantas Airways,246,245,2017,10
Brisbane,Singapore Airlines,103,103,2017,11
Brisbane,Solomon Airlines,18,19,2017,12
Brisbane,Thai Airways International,30,30,2017,1
Brisbane,Virgin Australia,327,328,2017,2
Brisbane,Virgin Samoa,5,5,2017,3
Cairns,Air New Zealand,14,14,2017,4
Cairns,Air Niugini,55,55,2017,5
Cairns,Cathay Pacific Airways,18,18,2017,6
Cairns,Hong Kong Airlines,13,13,2017,7
Cairns,Jetstar,72,72,2017,8
Cairns,Philippine Airlines,32,32,2017,9
Cairns,Silk Air,13,13,2017,10
Canberra,Singapore Airlines,35,35,2017,11
Darwin,Indonesia AirAsia,17,17,2017,12
Darwin,Jetstar,17,17,2017,1
Darwin,Jetstar Asia,24,24,2017,2
Darwin,Malaysia Airlines,13,13,2017,3
Darwin,Philippine Airlines,18,18,2017,4
Darwin,Silk Air,17,17,2017,5
Gold Coast,Air New Zealand,36,36,2017,6
Gold Coast,AirAsia X,77,77,2017,7
Gold Coast,Hong Kong Airlines,13,13,2017,8
Gold Coast,Jetstar,100,100,2017,9
Gold Coast,Scoot,17,17,2017,10
Gold Coast,Virgin Australia,29,29,2017,11
Melbourne,Air Caledonie,11,11,2017,12
Melbourne,Air China,30,30,2017,1
Melbourne,Air India,13,13,2017,2
Melbourne,Air New Zealand,165,164,2017,3
Melbourne,AirAsia X,60,60,2017,4
Melbourne,Beijing Capital Airlines,13,13,2017,5
Melbourne,Cathay Pacific Airways,90,90,2017,6
Melbourne,China Airlines,13,13,2017,7
Melbourne,China Eastern Airlines,43,43,2017,8
Melbourne,China Southern Airlines,60,60,2017,9
Melbourne,Emirates,120,120,2017,10
Melbourne,Etihad Airways,60,60,2017,11
Melbourne,Fiji Airways,30,30,2017,12
Melbourne,Garuda Indonesia,48,48,2017,1
Melbourne,Hainan Airlines,19,18,2017,2
Melbourne,Jetstar,230,231,2017,3
Melbourne,Malaysia Airlines,60,61,2017,4
Melbourne,Philippine Airlines,13,14,2017,5
Melbourne,Qantas Airways,316,316,2017,6
Melbourne,Qatar Airways,30,30,2017,7
Melbourne,Royal Brunei Airlines,30,30,2017,8
Melbourne,Scoot,22,22,2017,9
Melbourne,Sichuan Airlines,13,13,2017,10
Melbourne,Singapore Airlines,120,120,2017,11
Melbourne,Thai Airways International,60,60,2017,12
Melbourne,United Airlines,30,29,2017,1
Melbourne,Vietnam Airlines,30,30,2017,2
Melbourne,Virgin Australia,107,108,2017,3
Melbourne,Xiamen Airlines,9,8,2017,4
Norfolk Island,Air New Zealand,5,5,2017,5
Perth,Air Mauritius,9,9,2017,6
Perth,Air New Zealand,50,49,2017,7
Perth,AirAsia X,60,60,2017,8
Perth,Cathay Pacific Airways,43,43,2017,9
Perth,China Southern Airlines,17,17,2017,10
Perth,Emirates,60,60,2017,11
Perth,Etihad Airways,30,30,2017,12
Perth,Garuda Indonesia,43,43,2017,1
Perth,Indonesia AirAsia,90,90,2017,2
Perth,Jetstar,90,90,2017,3
Perth,Jetstar Asia,53,53,2017,4
Perth,Malaysia Airlines,35,35,2017,5
Perth,Malindo Air,50,50,2017,6
Perth,Qantas Airways,38,37,2017,7
Perth,Qatar Airways,30,30,2017,8
Perth,Scoot,30,30,2017,9
Perth,Singapore Airlines,120,120,2017,10
Perth,South African Airways,30,30,2017,11
Perth,Thai Airways International,30,30,2017,12
Port Hedland,Virgin Australia,5,5,2017,1
Sydney,Air Caledonie,12,12,2017,2
Sydney,Air Canada,30,30,2017,3
Sydney,Air China,54,54,2017,4
Sydney,Air India,17,17,2017,5
Sydney,Air New Zealand,223,223,2017,6
Sydney,Air Niugini,13,13,2017,7
Sydney,Air Vanuatu,24,24,2017,8
Sydney,AirAsia X,60,60,2017,9
Sydney,All Nippon Airways,30,30,2017,10
Sydney,American Airlines,28,28,2017,11
Sydney,Asiana Airlines,30,30,2017,12
Sydney,British Airways,30,30,2017,1
Sydney,Cathay Pacific Airways,120,120,2017,2
Sydney,Cebu Pacific Air,22,22,2017,3
Sydney,China Airlines,33,33,2017,4
Sydney,China Eastern Airlines,95,95,2017,5
Sydney,China Southern Airlines,73,73,2017,6
Sydney,Delta Air Lines,30,30,2017,7
Sydney,Emirates,150,150,2017,8
Sydney,Etihad Airways,60,60,2017,9
Sydney,Fiji Airways,76,75,2017,10
Sydney,Garuda Indonesia,47,47,2017,11
Sydney,Hainan Airlines,18,18,2017,12
Sydney,Hawaiian Airlines,30,30,2017,1
Sydney,Japan Airlines,30,30,2017,2
Sydney,Jetstar,178,179,2017,3
Sydney,Korean Air,30,30,2017,4
Sydney,LATAM Airlines,30,30,2017,5
Sydney,Malaysia Airlines,60,60,2017,6
Sydney,Philippine Airlines,31,30,2017,7
Sydney,Qantas Airways,771,769,2017,8
Sydney,Qatar Airways,30,30,2017,9
Sydney,Scoot,30,30,2017,10
Sydney,Sichuan Airlines,8,8,2017,11
Sydney,Singapore Airlines,120,120,2017,12
Sydney,Thai Airways International,48,47,2017,1
Sydney,United Airlines,60,57,2017,2
Sydney,Vietnam Airlines,43,43,2017,3
Sydney,Virgin Australia,198,198,2017,4
Sydney,Virgin Samoa,13,12,2017,5
Sydney,Xiamen Airlines,22,22,2017,6
Townsville,Air Niugini,8,8,2017,7
Townsville,Jetstar,13,13,2017,8
Adelaide,Air New Zealand,19,19,2017,9
Adelaide,Cathay Pacific Airways,19,18,2017,10
Adelaide,China Southern Airlines,13,13,2017,11
Adelaide,Emirates,31,31,2017,12
Adelaide,Jetstar,31,31,2017,1
Adelaide,Malaysia Airlines,17,17,2017,2
Adelaide,Qatar Airways,22,22,2017,3
Adelaide,Singapore Airlines,31,31,2017,4
Brisbane,Air Caledonie,8,8,2017,5
Brisbane,Air Canada,31,31,2017,6
Brisbane,Air New Zealand,86,87,2017,7
Brisbane,Air Niugini,31,31,2017,8
Brisbane,Air Vanuatu,9,9,2017,9
Brisbane,Cathay Pacific Airways,46,46,2017,10
Brisbane,China Airlines,31,31,2017,11
Brisbane,China Eastern Airlines,18,18,2017,12
Brisbane,China Southern Airlines,31,30,2017,1
Brisbane,Emirates,93,93,2017,2
Brisbane,Etihad Airways,31,31,2017,3
Brisbane,Eva Air,19,19,2017,4
Brisbane,Fiji Airways,23,24,2017,5
Brisbane,Hawaiian Airlines,13,13,2017,6
Brisbane,Jetstar,18,18,2017,7
Brisbane,Korean Air,17,17,2017,8
Brisbane,Malindo Air,31,31,2017,9
Brisbane,Nauru Airlines,13,13,2017,10
Brisbane,Philippine Airlines,17,17,2017,11
Brisbane,Qantas Airways,236,237,2017,12
Brisbane,Singapore Airlines,99,99,2017,1
Brisbane,Solomon Airlines,18,19,2017,2
Brisbane,Thai Airways International,31,31,2017,3
Brisbane,Virgin Australia,315,313,2017,4
Brisbane,Virgin Samoa,4,4,2017,5
Cairns,Air New Zealand,9,9,2017,6
Cairns,Air Niugini,58,58,2017,7
Cairns,Cathay Pacific Airways,15,15,2017,8
Cairns,Hong Kong Airlines,13,14,2017,9
Cairns,Jetstar,60,59,2017,10
Cairns,Philippine Airlines,36,36,2017,11
Cairns,Silk Air,13,13,2017,12
Canberra,Singapore Airlines,35,35,2017,1
Darwin,Indonesia AirAsia,18,18,2017,2
Darwin,Jetstar,18,17,2017,3
Darwin,Jetstar Asia,19,19,2017,4
Darwin,Malaysia Airlines,10,11,2017,5
Darwin,Philippine Airlines,17,17,2017,6
Darwin,Silk Air,16,16,2017,7
Gold Coast,Air New Zealand,32,32,2017,8
Gold Coast,AirAsia X,80,80,2017,9
Gold Coast,Hong Kong Airlines,13,14,2017,10
Gold Coast,Jetstar,84,84,2017,11
Gold Coast,Scoot,14,15,2017,12
Gold Coast,Virgin Australia,30,30,2017,1
Melbourne,Air Caledonie,8,9,2017,2
Melbourne,Air China,28,28,2017,3
Melbourne,Air India,13,13,2017,4
Melbourne,Air New Zealand,144,144,2017,5
Melbourne,AirAsia X,62,62,2017,6
Melbourne,Beijing Capital Airlines,13,13,2017,7
Melbourne,Cathay Pacific Airways,93,93,2017,8
Melbourne,China Airlines,11,11,2017,9
Melbourne,China Eastern Airlines,39,39,2017,10
Melbourne,China Southern Airlines,62,62,2017,11
Melbourne,Emirates,123,123,2017,12
Melbourne,Etihad Airways,62,62,2017,1
Melbourne,Fiji Airways,26,27,2017,2
Melbourne,Garuda Indonesia,39,39,2017,3
Melbourne,Hainan Airlines,18,18,2017,4
Melbourne,Jetstar,205,208,2017,5
Melbourne,Malaysia Airlines,62,62,2017,6
Melbourne,Philippine Airlines,13,13,2017,7
Melbourne,Qantas Airways,269,271,2017,8
Melbourne,Qatar Airways,31,31,2017,9
Melbourne,Royal Brunei Airlines,31,31,2017,10
Melbourne,Scoot,21,21,2017,11
Melbourne,Sichuan Airlines,11,11,2017,12
Melbourne,Singapore Airlines,124,124,2017,1
Melbourne,Thai Airways International,62,62,2017,2
Melbourne,United Airlines,31,31,2017,3
Melbourne,Vietnam Airlines,24,24,2017,4
Melbourne,Virgin Australia,101,102,2017,5
Melbourne,Xiamen Airlines,8,9,2017,6
Norfolk Island,Air New Zealand,3,3,2017,7
Perth,Air Mauritius,9,9,2017,8
Perth,Air New Zealand,27,27,2017,9
Perth,AirAsia X,62,62,2017,10
Perth,Cathay Pacific Airways,40,40,2017,11
Perth,China Southern Airlines,17,17,2017,12
Perth,Emirates,62,62,2017,1
Perth,Etihad Airways,31,31,2017,2
Perth,Garuda Indonesia,42,42,2017,3
Perth,Indonesia AirAsia,93,93,2017,4
Perth,Jetstar,92,92,2017,5
Perth,Jetstar Asia,54,54,2017,6
Perth,Malaysia Airlines,35,35,2017,7
Perth,Malindo Air,44,44,2017,8
Perth,Qantas Airways,31,31,2017,9
Perth,Qatar Airways,31,31,2017,10
Perth,Scoot,27,27,2017,11
Perth,Singapore Airlines,122,122,2017,12
Perth,South African Airways,29,29,2017,1
Perth,Thai Airways International,31,31,2017,2
Port Hedland,Virgin Australia,4,4,2017,3
Sydney,Air Caledonie,15,14,2017,4
Sydney,Air Canada,31,31,2017,5
Sydney,Air China,48,48,2017,6
Sydney,Air India,18,18,2017,7
Sydney,Air New Zealand,216,216,2017,8
Sydney,Air Niugini,13,14,2017,9
Sydney,Air Vanuatu,18,18,2017,10
Sydney,AirAsia X,57,57,2017,11
Sydney,All Nippon Airways,31,31,2017,12
Sydney,American Airlines,29,29,2017,1
Sydney,Asiana Airlines,31,31,2017,2
Sydney,British Airways,30,30,2017,3
Sydney,Cathay Pacific Airways,113,113,2017,4
Sydney,Cebu Pacific Air,22,22,2017,5
Sydney,China Airlines,31,31,2017,6
Sydney,China Eastern Airlines,89,89,2017,7
Sydney,China Southern Airlines,75,75,2017,8
Sydney,Delta Air Lines,27,27,2017,9
Sydney,Emirates,155,155,2017,10
Sydney,Etihad Airways,62,62,2017,11
Sydney,Fiji Airways,65,65,2017,12
Sydney,Garuda Indonesia,40,40,2017,1
Sydney,Hainan Airlines,17,17,2017,2
Sydney,Hawaiian Airlines,31,31,2017,3
Sydney,Japan Airlines,31,31,2017,4
Sydney,Jetstar,170,169,2017,5
Sydney,Korean Air,31,31,2017,6
Sydney,LATAM Airlines,26,26,2017,7
Sydney,Malaysia Airlines,58,58,2017,8
Sydney,Philippine Airlines,31,31,2017,9
Sydney,Qantas Airways,717,718,2017,10
Sydney,Qatar Airways,31,31,2017,11
Sydney,Scoot,24,24,2017,12
Sydney,Sichuan Airlines,9,9,2017,1
Sydney,Singapore Airlines,136,136,2017,2
Sydney,Thai Airways International,48,49,2017,3
Sydney,United Airlines,62,61,2017,4
Sydney,Vietnam Airlines,34,34,2017,5
Sydney,Virgin Australia,176,177,2017,6
Sydney,Virgin Samoa,9,9,2017,7
Sydney,Xiamen Airlines,22,22,2017,8
Townsville,Air Niugini,9,9,2017,9
Townsville,Jetstar,13,14,2017,10
Adelaide,Cathay Pacific Airways,17,17,2017,11
Adelaide,China Southern Airlines,13,13,2017,12
Adelaide,Emirates,30,30,2017,1
Adelaide,Fiji Airways,1,1,2017,2
Adelaide,Jetstar,30,30,2017,3
Adelaide,Malaysia Airlines,18,17,2017,4
Adelaide,Qatar Airways,22,22,2017,5
Adelaide,Singapore Airlines,30,30,2017,6
Adelaide,Air New Zealand,17,17,2017,7
Brisbane,Air Canada,30,30,2017,8
Brisbane,Eva Air,21,21,2017,9
Brisbane,China Airlines,31,31,2017,10
Brisbane,Cathay Pacific Airways,44,44,2017,11
Brisbane,China Southern Airlines,30,30,2017,12
Brisbane,Virgin Australia,316,317,2017,1
Brisbane,Virgin Samoa,4,4,2017,2
Brisbane,Emirates,90,90,2017,3
Brisbane,Etihad Airways,30,30,2017,4
Brisbane,Fiji Airways,28,28,2017,5
Brisbane,Hawaiian Airlines,13,13,2017,6
Brisbane,Solomon Airlines,18,19,2017,7
Brisbane,Jetstar,17,17,2017,8
Brisbane,Korean Air,17,17,2017,9
Brisbane,China Eastern Airlines,17,17,2017,10
Brisbane,Air Vanuatu,11,11,2017,11
Brisbane,Malindo Air,30,30,2017,12
Brisbane,Nauru Airlines,14,14,2017,1
Brisbane,Philippine Airlines,17,17,2017,2
Brisbane,Air Niugini,31,30,2017,3
Brisbane,Qantas Airways,244,242,2017,4
Brisbane,Air Caledonie,9,9,2017,5
Brisbane,Singapore Airlines,103,103,2017,6
Brisbane,Air New Zealand,86,85,2017,7
Brisbane,Thai Airways International,30,30,2017,8
Canberra,Singapore Airlines,34,34,2017,9
Cairns,Cathay Pacific Airways,14,14,2017,10
Cairns,Hong Kong Airlines,13,14,2017,11
Cairns,Jetstar,57,58,2017,12
Cairns,Silk Air,17,17,2017,1
Cairns,Philippine Airlines,36,36,2017,2
Cairns,Air Niugini,56,56,2017,3
Cairns,Air New Zealand,10,10,2017,4
Darwin,Jetstar Asia,30,30,2017,5
Darwin,Jetstar,17,18,2017,6
Darwin,Malaysia Airlines,11,10,2017,7
Darwin,Silk Air,21,21,2017,8
Darwin,Philippine Airlines,17,17,2017,9
Darwin,Indonesia AirAsia,17,17,2017,10
Melbourne,Sichuan Airlines,13,13,2017,11
Melbourne,Air India,13,13,2017,12
Melbourne,Royal Brunei Airlines,30,30,2017,1
Melbourne,Air China,33,33,2017,2
Melbourne,China Airlines,10,10,2017,3
Melbourne,Cathay Pacific Airways,90,90,2017,4
Melbourne,China Southern Airlines,68,68,2017,5
Melbourne,AirAsia X,60,60,2017,6
Melbourne,Virgin Australia,104,103,2017,7
Melbourne,Emirates,120,120,2017,8
Melbourne,Etihad Airways,60,60,2017,9
Melbourne,Fiji Airways,30,30,2017,10
Melbourne,Garuda Indonesia,49,49,2017,11
Melbourne,Hainan Airlines,16,17,2017,12
Melbourne,Beijing Capital Airlines,13,13,2017,1
Melbourne,Jetstar,221,224,2017,2
Melbourne,Xiamen Airlines,10,10,2017,3
Melbourne,Malaysia Airlines,60,60,2017,4
Melbourne,China Eastern Airlines,41,41,2017,5
Melbourne,Philippine Airlines,13,13,2017,6
Melbourne,Qantas Airways,289,289,2017,7
Melbourne,Qatar Airways,30,30,2017,8
Melbourne,Air Caledonie,12,11,2017,9
Melbourne,Singapore Airlines,120,120,2017,10
Melbourne,Air New Zealand,145,145,2017,11
Melbourne,Thai Airways International,60,60,2017,12
Melbourne,Scoot,22,22,2017,1
Melbourne,United Airlines,30,29,2017,2
Melbourne,Vietnam Airlines,28,28,2017,3
Gold Coast,AirAsia X,77,77,2017,4
Gold Coast,Virgin Australia,29,29,2017,5
Gold Coast,Hong Kong Airlines,13,14,2017,6
Gold Coast,Jetstar,78,77,2017,7
Gold Coast,Air New Zealand,35,35,2017,8
Gold Coast,Scoot,17,16,2017,9
Perth,Jetstar Asia,55,55,2017,10
Perth,Cathay Pacific Airways,39,38,2017,11
Perth,China Southern Airlines,17,18,2017,12
Perth,AirAsia X,60,60,2017,1
Perth,Emirates,60,60,2017,2
Perth,Etihad Airways,30,30,2017,3
Perth,Garuda Indonesia,46,46,2017,4
Perth,Batik Air Indonesia,19,18,2017,5
Perth,Jetstar,90,90,2017,6
Perth,Malaysia Airlines,33,33,2017,7
Perth,Air Mauritius,8,8,2017,8
Perth,Malindo Air,43,43,2017,9
Perth,Qantas Airways,30,31,2017,10
Perth,Qatar Airways,30,30,2017,11
Perth,Indonesia AirAsia,90,90,2017,12
Perth,South African Airways,30,30,2017,1
Perth,Singapore Airlines,120,120,2017,2
Perth,Air New Zealand,28,28,2017,3
Perth,Thai Airways International,30,30,2017,4
Perth,Scoot,30,30,2017,5
Port Hedland,Virgin Australia,4,4,2017,6
Sydney,Sichuan Airlines,9,9,2017,7
Sydney,Cebu Pacific Air,18,18,2017,8
Sydney,American Airlines,30,30,2017,9
Sydney,Air Canada,30,30,2017,10
Sydney,Air India,17,17,2017,11
Sydney,British Airways,30,30,2017,12
Sydney,Air China,51,51,2017,1
Sydney,China Airlines,30,30,2017,2
Sydney,Cathay Pacific Airways,111,110,2017,3
Sydney,China Southern Airlines,73,73,2017,4
Sydney,AirAsia X,58,58,2017,5
Sydney,Virgin Australia,179,178,2017,6
Sydney,Virgin Samoa,9,10,2017,7
Sydney,Delta Air Lines,30,30,2017,8
Sydney,Emirates,150,150,2017,9
Sydney,Etihad Airways,60,60,2017,10
Sydney,Fiji Airways,71,69,2017,11
Sydney,Garuda Indonesia,51,51,2017,12
Sydney,Hawaiian Airlines,30,30,2017,1
Sydney,Hainan Airlines,18,18,2017,2
Sydney,Japan Airlines,30,30,2017,3
Sydney,Jetstar,179,179,2017,4
Sydney,Korean Air,30,30,2017,5
Sydney,LATAM Airlines,28,28,2017,6
Sydney,Xiamen Airlines,24,24,2017,7
Sydney,Malaysia Airlines,60,60,2017,8
Sydney,China Eastern Airlines,89,88,2017,9
Sydney,Air Vanuatu,19,19,2017,10
Sydney,All Nippon Airways,30,30,2017,11
Sydney,Asiana Airlines,21,21,2017,12
Sydney,Philippine Airlines,29,30,2017,1
Sydney,Air Niugini,13,12,2017,2
Sydney,Qantas Airways,745,748,2017,3
Sydney,Qatar Airways,30,30,2017,4
Sydney,Air Caledonie,13,14,2017,5
Sydney,Singapore Airlines,146,145,2017,6
Sydney,Air New Zealand,215,213,2017,7
Sydney,Thai Airways International,47,47,2017,8
Sydney,Scoot,30,30,2017,9
Sydney,United Airlines,59,58,2017,10
Sydney,Vietnam Airlines,40,40,2017,11
Townsville,Jetstar,13,12,2017,12
Townsville,Air Niugini,9,9,2017,1
Adelaide,Air New Zealand,22,22,2017,2
Adelaide,Cathay Pacific Airways,22,22,2017,3
Adelaide,China Southern Airlines,13,13,2017,4
Adelaide,Emirates,31,31,2017,5
Adelaide,Fiji Airways,9,9,2017,6
Adelaide,Jetstar,44,44,2017,7
Adelaide,Malaysia Airlines,18,18,2017,8
Adelaide,Qatar Airways,22,22,2017,9
Adelaide,Singapore Airlines,31,31,2017,10
Brisbane,Air Caledonie,9,9,2017,11
Brisbane,Air Canada,31,31,2017,12
Brisbane,Air New Zealand,96,95,2017,1
Brisbane,Air Niugini,30,31,2017,2
Brisbane,Air Vanuatu,12,11,2017,3
Brisbane,Cathay Pacific Airways,49,49,2017,4
Brisbane,China Airlines,32,32,2017,5
Brisbane,China Eastern Airlines,18,18,2017,6
Brisbane,China Southern Airlines,31,31,2017,7
Brisbane,Emirates,93,93,2017,8
Brisbane,Etihad Airways,31,31,2017,9
Brisbane,Eva Air,22,22,2017,10
Brisbane,Fiji Airways,30,29,2017,11
Brisbane,Hawaiian Airlines,14,14,2017,12
Brisbane,Jetstar,17,17,2017,1
Brisbane,Korean Air,18,18,2017,2
Brisbane,Malindo Air,31,31,2017,3
Brisbane,Nauru Airlines,14,14,2017,4
Brisbane,Philippine Airlines,18,18,2017,5
Brisbane,Qantas Airways,256,255,2017,6
Brisbane,Singapore Airlines,107,107,2017,7
Brisbane,Solomon Airlines,18,19,2017,8
Brisbane,Thai Airways International,31,31,2017,9
Brisbane,Virgin Australia,357,357,2017,10
Brisbane,Virgin Samoa,5,5,2017,11
Cairns,Air New Zealand,22,22,2017,12
Cairns,Air Niugini,56,56,2017,1
Cairns,Cathay Pacific Airways,18,18,2017,2
Cairns,Hong Kong Airlines,19,18,2017,3
Cairns,Jetstar,68,68,2017,4
Cairns,Philippine Airlines,34,34,2017,5
Cairns,Silk Air,22,22,2017,6
Canberra,Singapore Airlines,36,36,2017,7
Darwin,Indonesia AirAsia,18,18,2017,8
Darwin,Jetstar,18,18,2017,9
Darwin,Jetstar Asia,18,19,2017,10
Darwin,Malaysia Airlines,11,11,2017,11
Darwin,Philippine Airlines,18,18,2017,12
Darwin,Silk Air,22,22,2017,1
Gold Coast,Air New Zealand,52,52,2017,2
Gold Coast,AirAsia X,80,80,2017,3
Gold Coast,Hong Kong Airlines,19,18,2017,4
Gold Coast,Jetstar,97,96,2017,5
Gold Coast,Scoot,13,14,2017,6
Gold Coast,Scoot Tigerair,4,4,2017,7
Gold Coast,Virgin Australia,31,30,2017,8
Melbourne,Air Caledonie,10,11,2017,9
Melbourne,Air China,44,44,2017,10
Melbourne,Air India,14,14,2017,11
Melbourne,Air New Zealand,196,195,2017,12
Melbourne,AirAsia X,62,62,2017,1
Melbourne,Beijing Capital Airlines,13,13,2017,2
Melbourne,Cathay Pacific Airways,90,90,2017,3
Melbourne,China Airlines,12,12,2017,4
Melbourne,China Eastern Airlines,44,44,2017,5
Melbourne,China Southern Airlines,75,75,2017,6
Melbourne,Emirates,124,124,2017,7
Melbourne,Etihad Airways,62,62,2017,8
Melbourne,Fiji Airways,33,33,2017,9
Melbourne,Garuda Indonesia,53,53,2017,10
Melbourne,Hainan Airlines,18,18,2017,11
Melbourne,Jetstar,253,256,2017,12
Melbourne,Malaysia Airlines,62,62,2017,1
Melbourne,Philippine Airlines,13,13,2017,2
Melbourne,Qantas Airways,324,323,2017,3
Melbourne,Qatar Airways,31,31,2017,4
Melbourne,Royal Brunei Airlines,31,31,2017,5
Melbourne,Scoot,18,18,2017,6
Melbourne,Scoot Tigerair,3,3,2017,7
Melbourne,Sichuan Airlines,14,14,2017,8
Melbourne,Singapore Airlines,131,131,2017,9
Melbourne,Thai Airways International,62,62,2017,10
Melbourne,United Airlines,31,29,2017,11
Melbourne,Vietnam Airlines,31,31,2017,12
Melbourne,Virgin Australia,136,137,2017,1
Melbourne,Xiamen Airlines,13,13,2017,2
Perth,Air Mauritius,13,13,2017,3
Perth,Air New Zealand,31,31,2017,4
